CustomerID,TotalOrders,CustomerLifetimeValue,AvgBasketValue,TotalItemsPurchased,FirstPurchase,LastPurchase,CustomerTenure_Days,Recency_Days,IsRepeatCustomer,PurchaseFrequency,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment
14975.0,1,192.45,12.83,127,2010-10-14 14:11:00,2010-10-14 14:11:00,0,56,0,30.0,3,1,1,311,At Risk
14977.0,1,31.93,7.9825,17,2009-12-14 10:37:00,2009-12-14 10:37:00,0,360,0,30.0,1,1,1,111,Lost Customers
14978.0,5,1190.82,15.668684210526315,213,2010-04-28 10:50:00,2010-10-05 13:52:00,160,65,1,0.9316770186335405,3,4,4,344,Loyal Customers
14979.0,1,429.66,8.768571428571429,209,2009-12-04 12:54:00,2009-12-04 12:54:00,0,370,0,30.0,1,1,2,112,Lost Customers
14980.0,1,150.68,6.278333333333333,79,2009-12-02 14:09:00,2009-12-02 14:09:00,0,372,0,30.0,1,1,1,111,Lost Customers
14981.0,1,270.8,19.342857142857145,144,2010-10-12 11:04:00,2010-10-12 11:04:00,0,58,0,30.0,3,1,2,312,At Risk
14982.0,1,237.78,6.096923076923077,125,2010-05-16 15:52:00,2010-05-16 15:52:00,0,207,0,30.0,1,1,1,111,Lost Customers
14983.0,1,183.20000000000002,6.106666666666667,90,2010-01-19 17:32:00,2010-01-19 17:32:00,0,324,0,30.0,1,1,1,111,Lost Customers
14984.0,4,1058.1399999999999,70.54266666666666,290,2010-01-11 13:22:00,2010-11-16 10:36:00,308,23,1,0.3883495145631068,4,4,4,444,Loyal Customers
14986.0,2,563.1,5.745918367346939,338,2010-01-24 15:54:00,2010-11-28 15:25:00,307,11,1,0.1948051948051948,5,3,3,533,Loyal Customers
14987.0,7,1387.4499999999998,106.72692307692306,543,2009-12-02 14:56:00,2010-12-09 12:13:00,371,0,1,0.564516129032258,5,5,4,554,Champions
14988.0,6,1704.1100000000001,8.739025641025641,1119,2010-04-16 13:34:00,2010-11-24 12:53:00,221,15,1,0.8108108108108107,4,5,4,454,Champions
14989.0,1,342.4,19.022222222222222,200,2010-02-16 10:40:00,2010-02-16 10:40:00,0,296,0,30.0,1,1,2,112,Lost Customers
14990.0,2,304.17,7.242142857142857,129,2009-12-09 13:31:00,2010-04-06 13:54:00,118,247,1,0.5042016806722689,1,3,2,132,At Risk
14991.0,1,314.67,14.984285714285715,191,2010-10-05 13:01:00,2010-10-05 13:01:00,0,65,0,30.0,3,1,2,312,At Risk
14992.0,1,210.5,7.796296296296297,145,2010-09-23 17:48:00,2010-09-23 17:48:00,0,77,0,30.0,2,1,1,211,Lost Customers
14993.0,1,36.13,3.6130000000000004,21,2010-05-25 12:47:00,2010-05-25 12:47:00,0,198,0,30.0,1,1,1,111,Lost Customers
14994.0,5,946.72,3.1348344370860928,568,2010-03-26 14:16:00,2010-11-22 12:59:00,240,17,1,0.6224066390041494,4,4,3,443,Loyal Customers
14996.0,2,442.28999999999996,10.787560975609756,404,2010-08-15 13:41:00,2010-08-15 13:44:00,0,116,1,60.0,2,3,2,232,Potential Loyalists
14997.0,1,230.4,19.2,288,2010-02-22 12:11:00,2010-02-22 12:11:00,0,290,0,30.0,1,1,1,111,Lost Customers
14998.0,2,338.31,6.633529411764706,94,2010-04-13 16:07:00,2010-10-07 18:48:00,177,63,1,0.33707865168539325,3,3,2,332,Potential Loyalists
14999.0,1,129.48000000000002,14.386666666666668,88,2010-04-26 10:47:00,2010-04-26 10:47:00,0,227,0,30.0,1,1,1,111,Lost Customers
15001.0,2,199.10999999999999,4.328478260869565,70,2010-11-10 13:31:00,2010-11-10 13:51:00,0,29,1,60.0,4,3,1,431,Potential Loyalists
15002.0,6,3127.9700000000003,12.363517786561266,1631,2010-01-12 11:40:00,2010-12-07 13:16:00,329,2,1,0.5454545454545454,5,5,5,555,Champions
15003.0,6,1027.03,3.1216717325227963,525,2010-01-26 13:04:00,2010-08-23 15:44:00,209,108,1,0.8571428571428571,2,5,4,254,Loyal Customers
15005.0,29,7681.71,5.8954029163468915,4554,2009-12-01 14:19:00,2010-12-08 14:36:00,372,1,1,2.332439678284182,5,5,5,555,Champions
15006.0,1,277.4,5.547999999999999,101,2010-09-12 13:03:00,2010-09-12 13:03:00,0,88,0,30.0,2,1,2,212,At Risk
15008.0,2,360.0,30.0,1500,2010-03-12 11:13:00,2010-08-16 13:09:00,157,115,1,0.379746835443038,2,3,2,232,Potential Loyalists
15011.0,2,416.6,20.830000000000002,289,2010-10-19 12:05:00,2010-11-09 11:10:00,20,30,1,2.857142857142857,4,3,2,432,Potential Loyalists
15012.0,2,429.78,3.5519008264462806,242,2010-05-12 11:49:00,2010-12-01 12:49:00,203,8,1,0.29411764705882354,5,3,2,532,Loyal Customers
15013.0,10,1610.82,4.737705882352941,1715,2010-01-31 12:15:00,2010-08-09 12:05:00,189,122,1,1.5789473684210527,2,5,4,254,Loyal Customers
15015.0,13,2354.97,8.010102040816326,1584,2009-12-14 14:46:00,2010-07-26 13:50:00,223,136,1,1.7410714285714286,2,5,5,255,Loyal Customers
15016.0,4,450.85,5.304117647058824,167,2010-06-14 13:06:00,2010-11-11 16:30:00,150,28,1,0.794701986754967,4,4,2,442,Loyal Customers
15018.0,1,111.25,22.25,21,2010-12-07 10:47:00,2010-12-07 10:47:00,0,2,0,30.0,5,1,1,511,Potential Loyalists
15020.0,1,198.47,7.350740740740741,111,2010-11-25 13:29:00,2010-11-25 13:29:00,0,14,0,30.0,5,1,1,511,Potential Loyalists
15021.0,4,826.91,3.626798245614035,350,2010-07-29 16:35:00,2010-12-08 12:17:00,131,1,1,0.9090909090909091,5,4,3,543,Loyal Customers
15022.0,1,281.05,14.792105263157895,113,2010-01-31 16:02:00,2010-01-31 16:02:00,0,312,0,30.0,1,1,2,112,Lost Customers
15023.0,10,5287.64,12.04473804100228,2157,2010-02-03 15:45:00,2010-12-05 13:49:00,304,4,1,0.9836065573770493,5,5,5,555,Champions
15024.0,8,2414.18,11.176759259259258,1281,2010-10-11 16:14:00,2010-12-07 17:05:00,57,2,1,4.137931034482759,5,5,5,555,Champions
15025.0,1,617.83,8.580972222222222,319,2010-05-20 13:28:00,2010-05-20 13:28:00,0,203,0,30.0,1,1,3,113,At Risk
15026.0,2,579.89,7.531038961038961,370,2010-09-17 13:52:00,2010-11-29 13:50:00,72,10,1,0.8219178082191781,5,3,3,533,Loyal Customers
15027.0,6,2129.45,38.02589285714286,2217,2010-03-25 14:39:00,2010-11-09 16:53:00,229,30,1,0.7826086956521738,4,5,4,454,Champions
15028.0,3,521.78,7.673235294117647,333,2010-11-10 14:32:00,2010-12-06 12:47:00,25,3,1,3.4615384615384612,5,3,3,533,Loyal Customers
15029.0,1,365.1,36.510000000000005,234,2010-03-30 12:16:00,2010-03-30 12:16:00,0,254,0,30.0,1,1,2,112,Lost Customers
15030.0,6,1461.63,56.21653846153846,853,2010-03-04 17:10:00,2010-11-24 14:57:00,264,15,1,0.6792452830188679,4,5,4,454,Champions
15031.0,10,2449.75,8.595614035087719,1176,2009-12-08 13:38:00,2010-11-10 16:14:00,337,29,1,0.8875739644970414,4,5,5,455,Champions
15032.0,7,8821.55,120.8431506849315,5291,2009-12-10 15:27:00,2010-12-08 13:30:00,362,1,1,0.578512396694215,5,5,5,555,Champions
15034.0,6,3957.04,10.931049723756907,2335,2010-05-11 13:30:00,2010-11-18 14:07:00,191,21,1,0.9375,4,5,5,455,Champions
15037.0,2,397.76,8.83911111111111,298,2010-11-28 12:14:00,2010-11-28 13:05:00,0,11,1,60.0,5,3,2,532,Loyal Customers
15038.0,4,579.67,4.082183098591549,212,2010-10-10 14:35:00,2010-12-05 10:54:00,55,4,1,2.142857142857143,5,4,3,543,Loyal Customers
15039.0,47,19960.3,15.692059748427672,8905,2009-12-10 11:39:00,2010-12-06 11:26:00,360,3,1,3.9058171745152355,5,5,5,555,Champions
15040.0,1,7.49,7.49,1,2010-06-16 11:40:00,2010-06-16 11:40:00,0,176,0,30.0,1,1,1,111,Lost Customers
15041.0,1,109.47,2.8807894736842106,91,2010-09-21 13:16:00,2010-09-21 13:16:00,0,79,0,30.0,2,1,1,211,Lost Customers
15042.0,1,179.52,44.88,208,2010-04-23 14:01:00,2010-04-23 14:01:00,0,230,0,30.0,1,1,1,111,Lost Customers
15043.0,5,2333.3199999999997,48.610833333333325,719,2010-06-24 15:50:00,2010-09-02 15:09:00,69,98,1,2.142857142857143,2,4,5,245,Loyal Customers
15044.0,18,8389.42,18.560663716814158,2456,2009-12-16 15:13:00,2010-11-25 13:13:00,343,14,1,1.569767441860465,5,5,5,555,Champions
15046.0,10,2533.37,13.126269430051813,1213,2010-01-14 14:29:00,2010-10-10 12:09:00,268,60,1,1.1152416356877324,3,5,5,355,Champions
15048.0,1,98.7,4.291304347826087,32,2010-12-06 12:15:00,2010-12-06 12:15:00,0,3,0,30.0,5,1,1,511,Potential Loyalists
15050.0,2,2349.5,32.18493150684932,1384,2010-08-16 12:00:00,2010-10-14 14:18:00,59,56,1,1.0,3,3,5,335,Loyal Customers
15051.0,6,2543.55,17.3030612244898,2042,2009-12-01 13:29:00,2010-11-25 16:46:00,359,14,1,0.5,5,5,5,555,Champions
15055.0,3,549.12,6.779259259259259,225,2009-12-16 15:48:00,2010-08-22 11:06:00,248,109,1,0.36144578313253006,2,3,3,233,Potential Loyalists
15056.0,1,113.65,18.941666666666666,69,2010-07-07 15:58:00,2010-07-07 15:58:00,0,155,0,30.0,2,1,1,211,Lost Customers
15057.0,3,1766.46,39.254666666666665,726,2009-12-05 15:27:00,2010-09-22 14:22:00,290,78,1,0.30927835051546393,2,3,4,234,Potential Loyalists
15058.0,5,1285.04,15.864691358024691,591,2010-02-24 14:07:00,2010-11-28 10:42:00,276,11,1,0.5415162454873647,5,4,4,544,Champions
15059.0,10,2153.48,6.117840909090909,995,2009-12-06 12:17:00,2010-11-28 11:14:00,356,11,1,0.8403361344537815,5,5,5,555,Champions
15061.0,86,83284.38,142.6102397260274,51791,2009-12-01 12:18:00,2010-12-07 13:50:00,371,2,1,6.935483870967742,5,5,5,555,Champions
15062.0,4,1597.76,15.664313725490196,1109,2010-04-08 15:41:00,2010-10-12 10:38:00,186,58,1,0.6417112299465241,3,4,4,344,Loyal Customers
15064.0,4,1254.41,15.486543209876544,810,2009-12-22 16:17:00,2010-10-25 14:32:00,306,45,1,0.39087947882736157,3,4,4,344,Loyal Customers
15065.0,1,168.73,15.339090909090908,63,2010-10-25 09:13:00,2010-10-25 09:13:00,0,45,0,30.0,3,1,1,311,At Risk
15067.0,2,2118.12,22.296,1197,2010-04-11 15:54:00,2010-10-22 14:30:00,193,48,1,0.30927835051546393,3,3,4,334,Loyal Customers
15068.0,2,621.54,5.452105263157894,468,2010-03-28 13:18:00,2010-10-17 16:08:00,203,53,1,0.29411764705882354,3,3,3,333,Potential Loyalists
15070.0,3,737.0500000000001,23.032812500000002,339,2009-12-15 13:49:00,2010-12-02 11:23:00,351,7,1,0.2556818181818182,5,3,3,533,Loyal Customers
15071.0,2,473.49,16.910357142857144,147,2010-05-18 12:45:00,2010-11-18 13:30:00,184,21,1,0.3243243243243243,4,3,2,432,Potential Loyalists
15072.0,1,187.52,14.424615384615386,164,2010-08-17 15:46:00,2010-08-17 15:46:00,0,114,0,30.0,2,1,1,211,Lost Customers
15073.0,5,1744.61,16.615333333333332,919,2010-01-27 08:48:00,2010-11-04 10:26:00,281,35,1,0.5319148936170213,3,4,4,344,Loyal Customers
15074.0,2,817.46,26.36967741935484,608,2010-08-29 11:47:00,2010-10-06 15:49:00,38,64,1,1.5384615384615383,3,3,3,333,Potential Loyalists
15076.0,2,566.89,18.286774193548386,295,2010-07-05 14:11:00,2010-08-04 13:37:00,29,127,1,2.0,2,3,3,233,Potential Loyalists
15077.0,2,2428.08,75.8775,528,2009-12-09 17:10:00,2010-08-02 11:13:00,235,129,1,0.2542372881355932,2,3,5,235,Loyal Customers
15078.0,23,8018.77,22.716062322946176,3885,2009-12-04 12:03:00,2010-12-06 12:39:00,367,3,1,1.8749999999999998,5,5,5,555,Champions
15079.0,8,2871.7400000000002,29.303469387755104,1115,2009-12-08 11:22:00,2010-12-09 09:25:00,365,0,1,0.6557377049180328,5,5,5,555,Champions
15080.0,2,546.25,17.620967741935484,287,2010-07-26 10:03:00,2010-10-08 11:52:00,74,62,1,0.8,3,3,3,333,Potential Loyalists
15081.0,8,1460.92,19.222631578947368,616,2010-06-22 10:25:00,2010-12-07 16:20:00,168,2,1,1.4201183431952662,5,5,4,554,Champions
15082.0,1,93.35000000000001,15.558333333333335,43,2010-02-09 10:23:00,2010-02-09 10:23:00,0,303,0,30.0,1,1,1,111,Lost Customers
15084.0,2,965.1999999999999,31.13548387096774,600,2010-03-04 10:45:00,2010-11-25 11:58:00,266,14,1,0.2247191011235955,5,3,3,533,Loyal Customers
15085.0,1,347.54,38.61555555555556,169,2009-12-10 11:47:00,2009-12-10 11:47:00,0,364,0,30.0,1,1,2,112,Lost Customers
15086.0,2,218.53,19.866363636363637,95,2010-03-24 13:56:00,2010-05-24 12:27:00,60,199,1,0.9836065573770493,1,3,1,131,At Risk
15091.0,2,565.9,20.95925925925926,236,2010-02-03 11:46:00,2010-02-03 11:50:00,0,309,1,60.0,1,3,3,133,Potential Loyalists
15092.0,1,318.65,16.771052631578947,95,2010-09-03 12:33:00,2010-09-03 12:33:00,0,97,0,30.0,2,1,2,212,At Risk
15093.0,18,9729.09,43.433437500000004,7897,2009-12-08 12:46:00,2010-12-02 18:25:00,359,7,1,1.5,5,5,5,555,Champions
15094.0,2,83.0,16.6,28,2010-03-05 12:56:00,2010-09-02 16:55:00,181,98,1,0.32967032967032966,2,3,1,231,At Risk
15095.0,6,1771.04,23.00051948051948,1154,2010-01-21 09:37:00,2010-10-15 11:47:00,267,55,1,0.6716417910447761,3,5,4,354,Loyal Customers
15097.0,2,660.27,16.104146341463416,254,2010-05-05 14:22:00,2010-05-05 14:33:00,0,218,1,60.0,1,3,3,133,Potential Loyalists
15100.0,6,2018.6999999999998,134.57999999999998,254,2010-01-07 14:33:00,2010-12-08 12:09:00,334,1,1,0.5373134328358209,5,5,4,554,Champions
15101.0,4,1160.41,23.2082,435,2010-04-28 15:00:00,2010-07-12 10:46:00,74,150,1,1.6,2,4,4,244,Loyal Customers
15102.0,2,554.67,20.543333333333333,339,2010-06-11 10:16:00,2010-06-27 12:16:00,16,165,1,3.5294117647058822,2,3,3,233,Potential Loyalists
15105.0,2,795.98,15.9196,536,2010-03-23 12:18:00,2010-10-05 14:12:00,196,65,1,0.30456852791878175,3,3,3,333,Potential Loyalists
15107.0,4,620.85,20.02741935483871,187,2010-09-14 10:47:00,2010-12-02 13:45:00,79,7,1,1.5,5,4,3,543,Loyal Customers
15109.0,2,498.15000000000003,24.907500000000002,127,2009-12-04 12:33:00,2010-05-09 13:44:00,156,214,1,0.38216560509554137,1,3,2,132,At Risk
15110.0,2,509.75,28.319444444444443,91,2010-08-11 15:49:00,2010-11-01 10:31:00,81,38,1,0.7317073170731707,3,3,3,333,Potential Loyalists
15111.0,3,1163.39,17.36402985074627,454,2010-04-26 13:12:00,2010-12-02 11:45:00,219,7,1,0.4090909090909091,5,3,4,534,Loyal Customers
15112.0,1,209.4,29.914285714285715,72,2010-04-07 14:17:00,2010-04-07 14:17:00,0,246,0,30.0,1,1,1,111,Lost Customers
15114.0,2,639.56,18.810588235294116,436,2010-10-14 16:44:00,2010-11-21 16:14:00,37,18,1,1.5789473684210527,4,3,3,433,Loyal Customers
15115.0,1,191.74,13.695714285714287,88,2009-12-07 11:20:00,2009-12-07 11:20:00,0,367,0,30.0,1,1,1,111,Lost Customers
15117.0,3,934.19,17.96519230769231,1145,2010-03-15 13:39:00,2010-09-17 14:45:00,186,83,1,0.48128342245989303,2,3,3,233,Potential Loyalists
15122.0,8,2853.4900000000002,19.679241379310348,1233,2010-03-30 14:05:00,2010-10-13 09:42:00,196,57,1,1.218274111675127,3,5,5,355,Champions
15123.0,3,2456.86,31.90727272727273,1329,2010-03-16 09:49:00,2010-10-14 16:30:00,212,56,1,0.4225352112676057,3,3,5,335,Loyal Customers
15124.0,2,266.63,16.664375,229,2010-02-26 10:49:00,2010-08-20 12:31:00,175,111,1,0.34090909090909094,2,3,2,232,Potential Loyalists
15125.0,9,5496.39,48.640619469026554,2240,2010-03-31 13:29:00,2010-08-17 09:54:00,138,114,1,1.9424460431654675,2,5,5,255,Loyal Customers
15126.0,2,449.49,17.9796,273,2010-01-21 17:09:00,2010-06-21 12:31:00,150,171,1,0.3973509933774835,2,3,2,232,Potential Loyalists
15127.0,1,304.97,25.41416666666667,213,2010-07-08 10:07:00,2010-07-08 10:07:00,0,154,0,30.0,2,1,2,212,At Risk
15128.0,1,312.68,14.88952380952381,240,2010-10-05 16:46:00,2010-10-05 16:46:00,0,65,0,30.0,3,1,2,312,At Risk
15129.0,12,3412.78,27.746178861788618,2208,2010-04-08 17:15:00,2010-11-19 11:48:00,224,20,1,1.6,4,5,5,455,Champions
15131.0,1,80.28,11.468571428571428,88,2010-11-10 12:07:00,2010-11-10 12:07:00,0,29,0,30.0,4,1,1,411,At Risk
15133.0,2,824.48,41.224000000000004,280,2010-07-07 12:31:00,2010-11-22 15:16:00,138,17,1,0.4316546762589928,4,3,3,433,Loyal Customers
15134.0,2,208.3,17.358333333333334,170,2010-10-13 12:44:00,2010-11-23 14:59:00,41,16,1,1.4285714285714286,4,3,1,431,Potential Loyalists
15135.0,1,166.63,15.148181818181818,41,2010-06-01 13:33:00,2010-06-01 13:33:00,0,191,0,30.0,1,1,1,111,Lost Customers
15137.0,2,823.4,24.21764705882353,596,2010-01-28 15:45:00,2010-07-07 09:41:00,159,155,1,0.375,2,3,3,233,Potential Loyalists
15138.0,1,502.52,16.210322580645162,300,2010-11-11 09:16:00,2010-11-11 09:16:00,0,28,0,30.0,4,1,3,413,Potential Loyalists
15140.0,1,889.44,27.795,438,2010-09-23 13:07:00,2010-09-23 13:07:00,0,77,0,30.0,2,1,3,213,At Risk
15141.0,7,1388.47,17.355875,1197,2010-03-28 15:58:00,2010-09-08 11:33:00,163,92,1,1.2804878048780488,2,5,4,254,Loyal Customers
15142.0,5,2121.18,18.28603448275862,1790,2010-07-27 09:05:00,2010-10-25 15:36:00,90,45,1,1.6483516483516485,3,4,4,344,Loyal Customers
15143.0,1,304.18,17.89294117647059,170,2010-10-03 13:58:00,2010-10-03 13:58:00,0,67,0,30.0,3,1,2,312,At Risk
15144.0,12,5579.87,42.271742424242426,2201,2009-12-13 11:35:00,2010-11-25 18:50:00,347,14,1,1.0344827586206897,5,5,5,555,Champions
15149.0,4,1033.81,22.47413043478261,252,2010-02-28 11:13:00,2010-05-12 16:04:00,73,211,1,1.6216216216216215,1,4,4,144,Potential Loyalists
15150.0,3,3686.61,15.890560344827588,2525,2010-06-14 12:01:00,2010-09-09 17:19:00,87,91,1,1.0227272727272727,2,3,5,235,Loyal Customers
15151.0,2,2085.61,36.58964912280702,795,2010-07-18 12:19:00,2010-10-12 16:37:00,86,58,1,0.6896551724137931,3,3,4,334,Loyal Customers
15152.0,1,518.14,17.86689655172414,290,2010-01-07 15:15:00,2010-01-07 15:15:00,0,336,0,30.0,1,1,3,113,At Risk
15154.0,2,1089.44,10.680784313725491,244,2010-08-18 17:41:00,2010-08-18 17:43:00,0,113,1,60.0,2,3,4,234,Potential Loyalists
15155.0,1,383.96999999999997,15.99875,192,2010-11-21 12:59:00,2010-11-21 12:59:00,0,18,0,30.0,4,1,2,412,Potential Loyalists
15157.0,2,718.04,26.594074074074072,1074,2009-12-10 14:44:00,2010-05-19 13:29:00,159,204,1,0.375,1,3,3,133,Potential Loyalists
15158.0,1,204.62,51.155,21,2010-11-03 13:46:00,2010-11-03 13:46:00,0,36,0,30.0,3,1,1,311,At Risk
15159.0,4,3475.7200000000003,34.757200000000005,2071,2010-10-04 09:31:00,2010-11-09 11:11:00,36,30,1,3.243243243243243,4,4,5,445,Champions
15160.0,3,431.11,22.69,223,2010-10-14 15:26:00,2010-11-30 15:41:00,47,9,1,1.875,5,3,2,532,Loyal Customers
15161.0,1,119.92,3.633939393939394,144,2010-11-16 16:08:00,2010-11-16 16:08:00,0,23,0,30.0,4,1,1,411,At Risk
15162.0,1,312.9,26.075,74,2009-12-08 13:14:00,2009-12-08 13:14:00,0,366,0,30.0,1,1,2,112,Lost Customers
15164.0,6,1203.53,4.794940239043824,561,2010-01-18 13:34:00,2010-11-15 17:11:00,301,24,1,0.5960264900662252,4,5,4,454,Champions
15165.0,1,487.75,18.064814814814813,160,2010-12-01 14:03:00,2010-12-01 14:03:00,0,8,0,30.0,5,1,2,512,Potential Loyalists
15166.0,1,167.16,13.93,140,2010-08-29 12:31:00,2010-08-29 12:31:00,0,102,0,30.0,2,1,1,211,Lost Customers
15167.0,4,1468.82,5.542716981132076,798,2010-02-04 14:13:00,2010-10-28 14:19:00,266,42,1,0.449438202247191,3,4,4,344,Loyal Customers
15169.0,2,569.22,9.647796610169491,356,2009-12-13 11:16:00,2010-11-22 13:04:00,344,17,1,0.17391304347826086,4,3,3,433,Loyal Customers
15170.0,1,81.15,20.2875,33,2010-10-29 10:34:00,2010-10-29 10:34:00,0,41,0,30.0,3,1,1,311,At Risk
15173.0,7,1494.6,17.37906976744186,840,2010-04-01 12:26:00,2010-11-24 10:21:00,236,15,1,0.8860759493670886,4,5,4,454,Champions
15174.0,1,345.71,15.03086956521739,237,2010-10-25 09:40:00,2010-10-25 09:40:00,0,45,0,30.0,3,1,2,312,At Risk
15176.0,1,988.0400000000001,19.000769230769233,448,2010-02-10 10:36:00,2010-02-10 10:36:00,0,302,0,30.0,1,1,4,114,At Risk
15177.0,1,948.9300000000001,36.49730769230769,485,2010-10-10 12:48:00,2010-10-10 12:48:00,0,60,0,30.0,3,1,3,313,Potential Loyalists
15179.0,8,5284.97,23.913891402714935,3478,2009-12-03 12:27:00,2010-11-12 15:35:00,344,27,1,0.6956521739130435,4,5,5,455,Champions
15180.0,3,816.9300000000001,15.710192307692308,654,2010-04-29 15:27:00,2010-12-07 14:57:00,221,2,1,0.4054054054054054,5,3,3,533,Loyal Customers
15181.0,2,510.72,127.68,144,2009-12-08 19:02:00,2010-10-15 11:47:00,310,55,1,0.19292604501607716,3,3,3,333,Potential Loyalists
15182.0,9,2376.102,24.7510625,933,2010-02-21 12:03:00,2010-11-19 10:31:00,270,20,1,0.996309963099631,4,5,5,455,Champions
15183.0,3,639.93,16.840263157894736,297,2010-05-04 11:31:00,2010-06-10 10:43:00,36,182,1,2.4324324324324325,1,3,3,133,Potential Loyalists
15184.0,2,283.19,12.872272727272728,263,2009-12-16 12:06:00,2010-11-17 12:41:00,336,22,1,0.17804154302670624,4,3,2,432,Potential Loyalists
15186.0,3,991.7900000000001,30.054242424242428,501,2010-01-12 10:14:00,2010-08-22 15:00:00,222,109,1,0.40358744394618834,2,3,4,234,Potential Loyalists
15188.0,1,310.43,13.496956521739131,233,2009-12-14 13:30:00,2009-12-14 13:30:00,0,360,0,30.0,1,1,2,112,Lost Customers
15189.0,5,1298.99,44.79275862068965,753,2010-07-18 13:37:00,2010-11-23 18:47:00,128,16,1,1.1627906976744187,4,4,4,444,Loyal Customers
15190.0,1,834.4399999999999,20.860999999999997,790,2010-10-01 13:09:00,2010-10-01 13:09:00,0,69,0,30.0,3,1,3,313,Potential Loyalists
15191.0,3,588.05,16.80142857142857,287,2010-01-20 12:35:00,2010-09-02 15:37:00,225,98,1,0.39823008849557523,2,3,3,233,Potential Loyalists
15192.0,3,937.07,17.037636363636363,726,2010-01-29 10:13:00,2010-12-09 14:56:00,314,0,1,0.2857142857142857,5,3,3,533,Loyal Customers
15194.0,14,4811.16,26.434945054945054,3466,2009-12-03 10:37:00,2010-12-06 15:00:00,368,3,1,1.1382113821138211,5,5,5,555,Champions
15196.0,2,313.7,7.469047619047619,130,2009-12-13 11:14:00,2010-10-03 10:50:00,293,67,1,0.2040816326530612,3,3,2,332,Potential Loyalists
15197.0,3,797.9,29.55185185185185,589,2009-12-11 12:56:00,2010-11-10 11:55:00,333,29,1,0.2694610778443114,4,3,3,433,Loyal Customers
15198.0,3,377.71,17.986190476190476,207,2010-01-19 10:01:00,2010-10-27 10:32:00,281,43,1,0.3191489361702127,3,3,2,332,Potential Loyalists
15199.0,6,1853.7,48.78157894736842,498,2010-05-13 10:14:00,2010-11-30 10:56:00,201,9,1,0.8910891089108911,5,5,4,554,Champions
15200.0,1,549.0500000000001,18.30166666666667,195,2010-08-02 09:38:00,2010-08-02 09:38:00,0,129,0,30.0,2,1,3,213,At Risk
15201.0,2,606.4100000000001,19.56161290322581,450,2010-04-07 14:50:00,2010-09-26 10:50:00,171,74,1,0.3488372093023256,2,3,3,233,Potential Loyalists
15202.0,3,6001.49,2000.4966666666667,3,2010-10-15 12:39:00,2010-10-15 13:05:00,0,55,1,90.0,3,3,5,335,Loyal Customers
15203.0,9,2572.38,12.797910447761195,2429,2009-12-08 18:06:00,2010-11-14 12:14:00,340,25,1,0.7917888563049853,4,5,5,455,Champions
15207.0,3,683.92,28.496666666666666,428,2010-06-10 17:29:00,2010-10-19 13:29:00,130,51,1,0.6870229007633588,3,3,3,333,Potential Loyalists
15208.0,1,100.4,16.733333333333334,40,2010-10-12 12:17:00,2010-10-12 12:17:00,0,58,0,30.0,3,1,1,311,At Risk
15209.0,1,178.98000000000002,13.76769230769231,94,2009-12-09 17:26:00,2009-12-09 17:26:00,0,365,0,30.0,1,1,1,111,Lost Customers
15210.0,2,845.01,17.978936170212766,613,2010-05-13 14:42:00,2010-11-26 09:09:00,196,13,1,0.30456852791878175,5,3,3,533,Loyal Customers
15211.0,1,383.07,16.655217391304348,117,2010-12-09 16:08:00,2010-12-09 16:08:00,0,0,0,30.0,5,1,2,512,Potential Loyalists
15212.0,1,106.47999999999999,21.296,48,2010-11-28 10:45:00,2010-11-28 10:45:00,0,11,0,30.0,5,1,1,511,Potential Loyalists
15215.0,4,1687.49,21.63448717948718,551,2010-04-06 11:21:00,2010-11-11 10:50:00,218,28,1,0.547945205479452,4,4,4,444,Loyal Customers
15216.0,1,389.49,17.704090909090908,189,2010-03-31 09:52:00,2010-03-31 09:52:00,0,253,0,30.0,1,1,2,112,Lost Customers
15217.0,1,426.24,15.222857142857142,190,2010-05-25 13:51:00,2010-05-25 13:51:00,0,198,0,30.0,1,1,2,112,Lost Customers
15218.0,11,5711.9400000000005,24.834521739130437,3201,2010-01-26 11:33:00,2010-11-15 11:39:00,293,24,1,1.1224489795918366,4,5,5,455,Champions
15219.0,1,379.7,22.33529411764706,226,2010-03-01 11:33:00,2010-03-01 11:33:00,0,283,0,30.0,1,1,2,112,Lost Customers
15221.0,4,2062.2,71.1103448275862,244,2010-03-12 10:40:00,2010-12-08 13:08:00,271,1,1,0.4411764705882353,5,4,4,544,Champions
15222.0,10,2965.91,22.300075187969924,4018,2009-12-16 13:49:00,2010-08-24 10:39:00,250,107,1,1.195219123505976,2,5,5,255,Loyal Customers
15223.0,3,662.2,47.300000000000004,172,2009-12-05 11:19:00,2010-04-09 11:34:00,125,244,1,0.7142857142857143,1,3,3,133,Potential Loyalists
15224.0,3,549.28,26.156190476190474,291,2010-01-15 16:14:00,2010-07-15 09:08:00,180,147,1,0.4972375690607735,2,3,3,233,Potential Loyalists
15227.0,4,1269.0900000000001,20.4691935483871,467,2010-03-16 08:23:00,2010-11-08 13:31:00,237,31,1,0.5042016806722689,4,4,4,444,Loyal Customers
15228.0,2,2193.56,20.12440366972477,1120,2010-07-28 10:21:00,2010-10-07 14:24:00,71,63,1,0.8333333333333334,3,3,5,335,Loyal Customers
